Player,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos,3P%,2P%,FT%,FG%,eFG%,Component 1,Component 2,Dimension 1,Dimension 2
Duncan Robinson\robindu01,0.11180124223602485,0.2857142857142857,0.062111801242236024,0.21739130434782608,0.049689440993788817,0.06832298136645963,0.024844720496894408,0.037267080745341616,0.012422360248447204,0.10559006211180125,0.11801242236024845,0.031055900621118012,0.031055900621118012,0.0,0.024844720496894408,0.06832298136645963,0.3105590062111801,SF,0.2857142857142857,0.7272727272727273,0.6666666666666666,0.391304347826087,0.7222222222222222,-1.0231372162885959,-0.21441281077825292,11.14049,5.9816985
Dusty Hannahs\hannadu01,0.11538461538461539,0.46153846153846156,0.0,0.19230769230769232,0.11538461538461539,0.2692307692307692,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.3076923076923077,SG,0.0,0.42857142857142855,1.0,0.25,1.0,-0.36870453542485054,-0.48067872276558893,-4.41487,-4.0565424
Dwayne Bacon\bacondw01,0.16073781291172595,0.3386034255599473,0.05006587615283267,0.11462450592885376,0.11067193675889328,0.22397891963109354,0.04479578392621871,0.06060606060606061,0.010540184453227932,0.1067193675889328,0.11725955204216074,0.061923583662714096,0.015810276679841896,0.006587615283267457,0.023715415019762844,0.09486166007905138,0.4163372859025033,SG,0.4367816091954023,0.49411764705882355,0.7391304347826086,0.47470817120622566,0.8442622950819673,-0.31605482719828804,-0.4156791185601499,8.454609,-5.0857663
Dwight Howard\howardw01,0.18695652173913044,0.3,0.0,0.0,0.18695652173913044,0.3,0.12608695652173912,0.20869565217391303,0.10434782608695652,0.2565217391304348,0.36086956521739133,0.017391304347826087,0.030434782608695653,0.017391304347826087,0.06956521739130435,0.14782608695652175,0.5,C,0.0,0.6231884057971014,0.6041666666666666,0.6231884057971014,1.0,1.6674573169963502,1.3533725587981527,-16.81093,0.26038593
Dwight Powell\poweldw01,0.17448856799037304,0.2924187725631769,0.023465703971119134,0.07641395908543923,0.1510228640192539,0.21600481347773767,0.11793020457280386,0.15282791817087846,0.0842358604091456,0.16305655836341756,0.24729241877256317,0.06738868832731648,0.026474127557160047,0.030084235860409144,0.040312876052948254,0.12093862815884476,0.49037304452466907,C,0.30708661417322836,0.6991643454038997,0.7716535433070866,0.5967078189300411,0.9327586206896552,0.9470499027533927,0.34730867797868287,-12.320073,0.25992855
Dwyane Wade\wadedw01,0.2206896551724138,0.5092838196286472,0.04562334217506631,0.13846153846153847,0.17506631299734748,0.37082228116710875,0.08753315649867374,0.12360742705570292,0.03660477453580902,0.11458885941644563,0.15119363395225463,0.1596816976127321,0.03129973474801061,0.020159151193633953,0.08806366047745358,0.06259946949602122,0.5745358090185676,SG,0.32950191570881227,0.4721030042918455,0.7081545064377682,0.43333333333333335,0.8966346153846154,0.7819783122353218,-1.0059746006975656,-1.2071522,-11.716819
Dāvis Bertāns\bertada01,0.125,0.2775735294117647,0.08884803921568628,0.20710784313725492,0.03615196078431373,0.0704656862745098,0.032475490196078434,0.03676470588235294,0.014093137254901961,0.14767156862745098,0.16176470588235295,0.061274509803921566,0.02144607843137255,0.02022058823529412,0.026348039215686275,0.08149509803921569,0.3713235294117647,PF,0.4289940828402367,0.5130434782608696,0.8833333333333333,0.4503311258278146,0.6446078431372549,-0.9933906189917159,-0.476534401305972,14.029306,4.1110783
Džanan Musa\musadz01,0.23076923076923078,0.5641025641025641,0.02564102564102564,0.2564102564102564,0.20512820512820512,0.3076923076923077,0.0,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.0,0.10256410256410256,0.02564102564102564,0.48717948717948717,SG,0.1,0.6666666666666666,0.0,0.4090909090909091,0.9444444444444444,0.32271693063493656,-0.5198851279449842,3.2472112,-10.385052
E'Twaun Moore\mooreet01,0.1749829118250171,0.36363636363636365,0.05194805194805195,0.12030075187969924,0.12303485987696514,0.24333561175666438,0.030758714969241284,0.04032809295967191,0.023923444976076555,0.06288448393711552,0.08680792891319207,0.06971975393028025,0.02734107997265892,0.005468215994531784,0.04032809295967191,0.07655502392344497,0.43267259056732743,SG,0.4318181818181818,0.5056179775280899,0.7627118644067796,0.48120300751879697,0.8515625,-0.30960147268358507,-0.6397938777929401,8.169299,-5.188289
Ed Davis\davised01,0.12863070539419086,0.20885200553250347,0.0,0.0013831258644536654,0.12863070539419086,0.2074688796680498,0.06915629322268327,0.11203319502074689,0.14937759336099585,0.330567081604426,0.47994467496542187,0.042185338865836794,0.024204702627939143,0.022821576763485476,0.04426002766251729,0.15629322268326418,0.326417704011065,C,0.0,0.62,0.6172839506172839,0.6158940397350994,1.0,1.0258778630994665,2.326064949732567,-16.33619,3.4424803
Edmond Sumner\sumneed01,0.10476190476190476,0.3047619047619048,0.03333333333333333,0.12857142857142856,0.07142857142857142,0.1761904761904762,0.07142857142857142,0.11428571428571428,0.04285714285714286,0.07142857142857142,0.11428571428571428,0.047619047619047616,0.05714285714285714,0.023809523809523808,0.047619047619047616,0.12380952380952381,0.3142857142857143,PG,0.25925925925925924,0.40540540540540543,0.625,0.34375,0.8409090909090909,-0.5164368479370443,0.3454898513381026,1.4900177,5.123617
Ekpe Udoh\udohek01,0.15625,0.225,0.0,0.0,0.15625,0.225,0.059375,0.09375,0.084375,0.196875,0.28125,0.0875,0.03125,0.096875,0.040625,0.1125,0.371875,C,0.0,0.6944444444444444,0.6333333333333333,0.6944444444444444,1.0,1.0921370871542868,1.795762079664709,-17.153603,6.362537
Elfrid Payton\paytoel01,0.1432,0.3296,0.0264,0.084,0.1168,0.2456,0.044,0.0592,0.0392,0.1368,0.176,0.256,0.0352,0.0136,0.0896,0.0648,0.3568,PG,0.3142857142857143,0.4755700325732899,0.7432432432432432,0.4344660194174757,0.9078212290502793,0.04618600287889124,-0.1706188874375125,0.45718592,-1.1339725
Elie Okobo\okoboel01,0.11899791231732777,0.302713987473904,0.0407098121085595,0.13778705636743216,0.07828810020876827,0.1649269311064718,0.038622129436325675,0.049060542797494784,0.012526096033402923,0.08977035490605428,0.1022964509394572,0.1325678496868476,0.033402922755741124,0.007306889352818371,0.0720250521920668,0.11377870563674322,0.3173277661795407,PG,0.29545454545454547,0.47468354430379744,0.7872340425531915,0.3931034482758621,0.8289473684210527,-0.5925923264613361,-0.1347740715788438,5.2022986,0.5521777
Emanuel Terry\terryem01,0.17391304347826086,0.30434782608695654,0.0,0.0,0.17391304347826086,0.30434782608695654,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.30434782608695654,0.08695652173913043,0.13043478260869565,0.0,0.08695652173913043,0.17391304347826086,0.43478260869565216,PF,0.0,0.5714285714285714,0.5,0.5714285714285714,1.0,1.2809338022690486,1.3084515729080366,-9.24865,2.8320453
Emmanuel Mudiay\mudiaem01,0.20535158680771623,0.46048537647790916,0.042937149968886125,0.13067828251400124,0.1624144368388301,0.3298070939639079,0.089607965152458,0.11574362165525824,0.020535158680771624,0.1014312383322962,0.12196639701306783,0.14187927815805848,0.026757934038581208,0.011823273179838207,0.08711885500933417,0.0640945861854387,0.5432482887367766,PG,0.32857142857142857,0.49245283018867925,0.7741935483870968,0.44594594594594594,0.8954545454545455,0.5715721983556095,-0.9821476995476082,-0.17470682,-10.943097
Enes Kanter\kanteen01,0.22865853658536586,0.4164634146341463,0.006097560975609756,0.020731707317073172,0.2225609756097561,0.3957317073170732,0.09451219512195122,0.12012195121951219,0.15670731707317073,0.2451219512195122,0.40182926829268295,0.07073170731707316,0.01951219512195122,0.015853658536585366,0.07195121951219512,0.10182926829268292,0.5579268292682927,C,0.29411764705882354,0.5624036979969184,0.7868020304568528,0.5490483162518301,0.9866666666666667,1.662204802462054,0.6251637186226204,-14.277491,-3.1071668
Eric Bledsoe\bledser01,0.2068661971830986,0.4273767605633803,0.05457746478873239,0.16593309859154928,0.1522887323943662,0.261443661971831,0.07790492957746478,0.10387323943661972,0.03609154929577465,0.12323943661971831,0.15933098591549297,0.1892605633802817,0.051056338028169015,0.012764084507042254,0.07262323943661972,0.06866197183098592,0.5462147887323944,PG,0.32891246684350134,0.5824915824915825,0.75,0.4840370751802266,0.8680851063829788,0.5166263527816886,-0.9828438976385506,-1.0849651,-10.459964
Eric Gordon\gordoer01,0.17794253938832252,0.43466172381835033,0.10009267840593142,0.27803521779425394,0.0778498609823911,0.1566265060240964,0.0551436515291937,0.07043558850787766,0.007877664504170528,0.060704355885078776,0.0685820203892493,0.0597775718257646,0.018999073215940687,0.012511584800741427,0.04170528266913809,0.06626506024096386,0.5111214087117701,SG,0.36,0.4970414201183432,0.7828947368421053,0.4093816631130064,0.71875,-0.6420391787780872,-1.4248120780005935,15.435326,-1.1830062
Eric Moreland\moreler01,0.06976744186046512,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.13953488372093023,0.0,0.0,0.09302325581395349,0.37209302325581395,0.46511627906976744,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.20930232558139536,0.16279069767441862,PF,1.0,0.3333333333333333,0.0,0.42857142857142855,0.8333333333333334,-0.4706526188629149,1.7435061562837832,-5.946858,11.7954645
Ersan İlyasova\ilyaser01,0.13566206336311942,0.30950446791226643,0.047116165718927704,0.12997562956945571,0.08854589764419171,0.17952883834281072,0.04955320877335499,0.06011372867587327,0.07636068237205523,0.16896831844029245,0.24532900081234768,0.04224207961007311,0.025995125913891144,0.016246953696181964,0.03899268887083672,0.1397238017871649,0.36799350121852153,PF,0.3625,0.49321266968325794,0.8243243243243243,0.43832020997375326,0.8263473053892215,-0.197080808829456,0.38793104291194913,-1.5071993,8.825791
Evan Fournier\fournev01,0.18331374853113983,0.41872307089698396,0.05992949471210341,0.1762632197414806,0.12338425381903642,0.24245985115550334,0.0536623580101841,0.06658832745789267,0.014884449667058363,0.08617312965139053,0.10105757931844889,0.11555033294163729,0.027810419114766942,0.004700352526439483,0.060321190755973364,0.0881316098707403,0.48021934978456715,SG,0.34,0.5088852988691438,0.8058823529411765,0.43779232927970063,0.8365384615384616,-0.09516559736584995,-0.9278337100617172,4.9971347,-7.4731283
Evan Turner\turneev01,0.12710280373831775,0.27601246105919003,0.006853582554517134,0.032398753894081,0.12024922118380062,0.24361370716510902,0.04672897196261682,0.0660436137071651,0.023052959501557634,0.18130841121495328,0.2043613707165109,0.1763239875389408,0.020560747663551402,0.011214953271028037,0.07102803738317758,0.06853582554517133,0.30778816199376946,PG,0.21153846153846154,0.4936061381074169,0.7075471698113207,0.4604966139954853,0.9730392156862745,0.1072778024978695,0.526217852934524,-0.19724615,-0.23984656
Frank Jackson\jacksfr01,0.16595380667236956,0.3823781009409752,0.045337895637296836,0.14456800684345594,0.12061591103507271,0.23781009409751924,0.046193327630453376,0.06244653550042772,0.0213857998289136,0.0932420872540633,0.1146278870829769,0.05902480752780154,0.0213857998289136,0.001710863986313088,0.041060735671514116,0.07869974337040206,0.4234388366124893,PG,0.3136094674556213,0.5071942446043165,0.7397260273972602,0.43400447427293065,0.8634020618556701,-0.23602011531811676,-0.45237427129380003,7.7951074,-5.040389
Frank Kaminsky\kaminfr01,0.1827814569536424,0.39470198675496687,0.06622516556291391,0.18410596026490067,0.11655629139072848,0.21059602649006623,0.10463576158940398,0.14172185430463577,0.051655629139072845,0.16423841059602648,0.21589403973509932,0.08344370860927153,0.015894039735099338,0.015894039735099338,0.054304635761589407,0.09006622516556291,0.5364238410596026,C,0.3597122302158273,0.5534591194968553,0.7383177570093458,0.46308724832214765,0.8188405797101449,0.37041227718164427,-0.6338106613599618,4.6861854,-14.71194
Frank Mason III\masonfr01,0.1632183908045977,0.38850574712643676,0.03218390804597701,0.1471264367816092,0.1310344827586207,0.2413793103448276,0.0896551724137931,0.1310344827586207,0.013793103448275862,0.08505747126436781,0.09885057471264368,0.19310344827586207,0.0367816091954023,0.009195402298850575,0.08275862068965517,0.07816091954022988,0.4482758620689655,PG,0.21875,0.5428571428571428,0.6842105263157895,0.42011834319526625,0.9014084507042254,0.257937328072437,-0.6415670130236587,-0.58892286,-7.8614883
Frank Ntilikina\ntilila01,0.10508849557522124,0.31194690265486724,0.03650442477876106,0.12721238938053098,0.06858407079646017,0.1847345132743363,0.025442477876106196,0.033185840707964605,0.01327433628318584,0.08296460176991151,0.09623893805309734,0.1338495575221239,0.033185840707964605,0.015486725663716814,0.061946902654867256,0.11504424778761062,0.2721238938053097,PG,0.28695652173913044,0.3712574850299401,0.7666666666666667,0.33687943262411346,0.8263157894736842,-0.8272858521306727,0.07029051341229449,5.493714,1.0550671
Fred VanVleet\vanvlfr01,0.13977272727272727,0.3409090909090909,0.06363636363636363,0.16818181818181818,0.07613636363636364,0.17272727272727273,0.055113636363636365,0.06534090909090909,0.011931818181818182,0.08295454545454546,0.09488636363636363,0.1744318181818182,0.03238636363636364,0.011363636363636364,0.04659090909090909,0.0625,0.39829545454545456,PG,0.3783783783783784,0.4407894736842105,0.8434782608695652,0.41,0.7723577235772358,-0.6035988065337717,-0.8445889750898379,5.9295826,-2.3680108
Furkan Korkmaz\korkmfu01,0.14432989690721648,0.36082474226804123,0.06921944035346098,0.21207658321060383,0.07511045655375552,0.1487481590574374,0.053019145802650956,0.06480117820324006,0.023564064801178203,0.13402061855670103,0.15758468335787923,0.07658321060382917,0.042709867452135494,0.0029455081001472753,0.036818851251840944,0.09131075110456553,0.4108983799705449,SG,0.3263888888888889,0.504950495049505,0.8181818181818182,0.4,0.7602040816326531,-0.5549045134098436,-0.549119383614436,10.940885,-2.6643443
Garrett Temple\templga01,0.10196078431372549,0.24166666666666667,0.04411764705882353,0.12941176470588237,0.05784313725490196,0.11225490196078432,0.0392156862745098,0.052450980392156864,0.013725490196078431,0.09215686274509804,0.10588235294117647,0.05196078431372549,0.03725490196078431,0.014705882352941176,0.03431372549019608,0.1,0.2872549019607843,SG,0.3409090909090909,0.5152838427947598,0.7476635514018691,0.42190669371196754,0.7836538461538461,-0.8724853199373876,0.14509397054350542,7.607016,7.367879
Gary Clark\clarkga01,0.078003120124805,0.23556942277691106,0.06396255850234009,0.21528861154446177,0.014040561622464899,0.0202808112324493,0.0109204368174727,0.0109204368174727,0.0374414976599064,0.1435257410296412,0.1809672386895476,0.028081123244929798,0.031201248049921998,0.0405616224648986,0.0109204368174727,0.07332293291731669,0.23088923556942278,PF,0.2971014492753623,0.6923076923076923,1.0,0.33112582781456956,0.59,-1.3098167399154939,0.3383858063803995,13.391539,6.689246
Gary Harris\harriga01,0.16473459426479561,0.3886516168395363,0.050030506406345335,0.1476510067114094,0.11470408785845028,0.2410006101281269,0.0701647345942648,0.08785845027455766,0.025015253203172667,0.0726052471018914,0.09762050030506407,0.0774862721171446,0.03355704697986577,0.011592434411226357,0.04148871262965223,0.06894447834045149,0.44966442953020136,SG,0.33884297520661155,0.4759493670886076,0.7986111111111112,0.423861852433281,0.8481481481481481,-0.172587097468317,-0.6583473703780461,6.968564,-6.1394043
Gary Payton II\paytoga02,0.3125,0.5,0.0625,0.125,0.25,0.375,0.0,0.0,0.0625,0.0625,0.125,0.25,0.1875,0.0625,0.0625,0.125,0.6875,PG,0.5,0.6666666666666666,0.0,0.625,0.9,1.092534296585097,-0.8845232887661482,8.043077,-16.648867
Gary Trent Jr.\trentga02,0.14414414414414414,0.45045045045045046,0.04504504504504504,0.1891891891891892,0.0990990990990991,0.26126126126126126,0.02702702702702703,0.06306306306306306,0.009009009009009009,0.09009009009009009,0.0990990990990991,0.04504504504504504,0.009009009009009009,0.018018018018018018,0.036036036036036036,0.036036036036036036,0.36036036036036034,SG,0.23809523809523808,0.3793103448275862,0.42857142857142855,0.32,0.84375,-0.6511959687618312,-0.30765559320572144,7.3995886,-3.9694707
George Hill\hillge01,0.130568356374808,0.2887864823348694,0.03686635944700461,0.1175115207373272,0.09370199692780339,0.17127496159754224,0.053763440860215055,0.065284178187404,0.029953917050691243,0.0837173579109063,0.11367127496159754,0.10368663594470046,0.039938556067588324,0.006144393241167435,0.03917050691244239,0.07834101382488479,0.35176651305683565,PG,0.3137254901960784,0.547085201793722,0.8235294117647058,0.4521276595744681,0.8588235294117647,-0.4054399450868213,-0.1629243887050925,3.8078897,0.31842762
George King\kingge03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,0.0,-3.1785248062007936,2.109834683258508,14.372113,13.073716
Georges Niang\niangge01,0.16666666666666666,0.3507751937984496,0.08333333333333333,0.20348837209302326,0.08333333333333333,0.14728682170542637,0.03875968992248062,0.046511627906976744,0.02131782945736434,0.14728682170542637,0.1686046511627907,0.06782945736434108,0.01937984496124031,0.011627906976744186,0.044573643410852716,0.11046511627906977,0.45542635658914726,PF,0.4095238095238095,0.5657894736842105,0.8333333333333334,0.47513812154696133,0.75,-0.38786066082321796,-0.6518173205133667,13.188737,-3.3230076
Gerald Green\greenge01,0.15682281059063136,0.3923964697895451,0.10590631364562118,0.29938900203665986,0.05091649694501019,0.09300746775288526,0.038696537678207736,0.0461642905634759,0.020366598778004074,0.10319076714188731,0.12355736591989137,0.027155465037338764,0.02240325865580448,0.018329938900203666,0.0373387644263408,0.0855397148676171,0.45824847250509165,SG,0.35374149659863946,0.5474452554744526,0.8382352941176471,0.39965397923875434,0.6623376623376623,-0.8694249235772108,-1.0179742946610533,15.726944,0.114516795
Giannis Antetokounmpo\antetgi01,0.3057675996607294,0.5288379983036472,0.02205258693808312,0.08608990670059373,0.2837150127226463,0.44274809160305345,0.21204410517387617,0.2909245122985581,0.06743002544529263,0.31340118744698897,0.3808312128922816,0.179813401187447,0.039016115351993216,0.04664970313825276,0.11365564037319763,0.09838846480067855,0.8456318914334181,PF,0.2561576354679803,0.6408045977011494,0.7288629737609329,0.5781876503608661,0.9639389736477115,3.0644903413134816,-0.6210902647911273,-13.558578,-8.3742695
Glenn Robinson III\robingl02,0.12131147540983607,0.28852459016393445,0.029508196721311476,0.10163934426229508,0.09180327868852459,0.18688524590163935,0.05245901639344262,0.06557377049180328,0.027868852459016394,0.08852459016393442,0.11639344262295082,0.03442622950819672,0.022950819672131147,0.013114754098360656,0.029508196721311476,0.07377049180327869,0.32459016393442625,SF,0.2903225806451613,0.49122807017543857,0.8,0.42045454545454547,0.8783783783783784,-0.5013349485753443,0.15844324929218037,5.7092876,10.148439
Goran Dragić\dragigo01,0.18062563067608475,0.43693239152371344,0.05751765893037336,0.16548940464177597,0.1231079717457114,0.2714429868819374,0.07971745711402624,0.10191725529767912,0.020181634712411706,0.09182643794147326,0.11200807265388496,0.17558022199798184,0.030272452068617558,0.005045408678102927,0.07164480322906155,0.08173562058526741,0.49848637739656915,PG,0.3475609756097561,0.45353159851301117,0.7821782178217822,0.4133949191685912,0.840782122905028,0.09932414418433082,-1.0667579199282924,0.6777127,-9.555725
Gordon Hayward\haywago01,0.1588835212023618,0.3408480944712829,0.041331186258722494,0.12399355877616747,0.11755233494363929,0.2168545356951154,0.08373590982286634,0.10037573805689748,0.027375201288244767,0.14546430488459475,0.1728395061728395,0.13097155126140633,0.03327965646806227,0.012345679012345678,0.05636070853462158,0.055823939881910895,0.4428341384863124,PF,0.3333333333333333,0.5420792079207921,0.8342245989304813,0.46614173228346456,0.8699324324324325,0.14040475242968437,-0.4360924632118763,1.3849338,-4.682986
Gorgui Dieng\dienggo01,0.18331716779825413,0.36566440349175555,0.01842870999030068,0.05431619786614937,0.16488845780795344,0.3113482056256062,0.08535402521823472,0.10281280310378274,0.07856450048496605,0.22308438409311349,0.30164888457807953,0.06983511154219205,0.04655674102812803,0.03976721629485936,0.055286129970902036,0.12997090203685743,0.47041707080504364,C,0.3392857142857143,0.5295950155763239,0.8301886792452831,0.5013262599469496,0.9497354497354498,0.9644873554050869,0.5748506706004111,-11.368222,-0.880451
Grayson Allen\allengr01,0.16105769230769232,0.42788461538461536,0.07692307692307693,0.23798076923076922,0.08413461538461539,0.18990384615384615,0.10817307692307693,0.14423076923076922,0.007211538461538462,0.04807692307692308,0.055288461538461536,0.06009615384615385,0.014423076923076924,0.014423076923076924,0.07932692307692307,0.11298076923076923,0.5072115384615384,SG,0.32323232323232326,0.4430379746835443,0.75,0.37640449438202245,0.7611940298507462,-0.231021640303958,-1.1499880015754222,5.6998963,-9.0683365
Greg Monroe\monrogr01,0.19166666666666668,0.39375,0.0020833333333333333,0.010416666666666666,0.18958333333333333,0.38333333333333336,0.09375,0.15,0.13958333333333334,0.21875,0.35833333333333334,0.05,0.029166666666666667,0.016666666666666666,0.06666666666666667,0.1375,0.4791666666666667,C,0.2,0.4945652173913043,0.625,0.48677248677248675,0.9945652173913043,1.349094212348495,1.0274270851530072,-14.766141,-2.4478257
Guerschon Yabusele\yabusgu01,0.1394422310756972,0.30677290836653387,0.035856573705179286,0.11155378486055777,0.10358565737051793,0.1952191235059761,0.05976095617529881,0.08764940239043825,0.09163346613545817,0.11952191235059761,0.21115537848605578,0.05976095617529881,0.03187250996015936,0.027888446215139442,0.05976095617529881,0.12749003984063745,0.3745019920318725,PF,0.32142857142857145,0.5306122448979592,0.6818181818181818,0.45454545454545453,0.8714285714285714,0.04093566372395401,0.46112513344637024,-4.1031404,7.1660943
Hamidou Diallo\diallha01,0.14258555133079848,0.31368821292775667,0.0076045627376425855,0.045627376425855515,0.13498098859315588,0.26806083650190116,0.06844106463878327,0.11216730038022814,0.07224334600760456,0.11216730038022814,0.1844106463878327,0.03231939163498099,0.039923954372623575,0.019011406844106463,0.043726235741444866,0.14638783269961977,0.3612167300380228,SG,0.16666666666666666,0.5035460992907801,0.6101694915254238,0.45454545454545453,0.9733333333333334,0.3210437387959645,0.8963194813151293,-6.4246573,2.8666406
Harrison Barnes\barneha02,0.17015396762731938,0.4054480852743782,0.06869324911172522,0.1741018555073036,0.10146071851559416,0.2313462297670746,0.09040663245163838,0.109751283063561,0.02250296091590999,0.12001579155151994,0.14251875246742993,0.045400710619818395,0.01973943939992104,0.005132254243979471,0.03868930122384524,0.048164232135807346,0.4994078168180024,PF,0.3945578231292517,0.43856655290102387,0.8237410071942446,0.4196689386562804,0.7981438515081206,-0.16902083329846246,-0.9301538977155553,8.208569,-8.207753
Harry Giles\gilesha01,0.21341463414634146,0.424390243902439,0.0,0.007317073170731708,0.21341463414634146,0.4170731707317073,0.07073170731707316,0.11097560975609756,0.08048780487804878,0.1902439024390244,0.2707317073170732,0.10365853658536585,0.03780487804878049,0.026829268292682926,0.08902439024390243,0.18292682926829268,0.4975609756097561,PF,0.0,0.5116959064327485,0.6373626373626373,0.5028735632183908,1.0,1.459908779318235,0.957332179333972,-17.954004,-0.63060886
Hassan Whiteside\whiteha01,0.23178016726403824,0.4062126642771804,0.0011947431302270011,0.009557945041816009,0.23058542413381122,0.3966547192353644,0.06511350059737156,0.14516129032258066,0.15352449223416964,0.3345280764635603,0.48805256869773,0.03345280764635603,0.027479091995221028,0.08124253285543608,0.05794504181600956,0.11469534050179211,0.529868578255675,C,0.125,0.5813253012048193,0.448559670781893,0.5705882352941176,0.9974226804123711,2.0142266471061996,1.7682317208064051,-16.698252,-2.0922046
Haywood Highsmith\highsha01,0.1,0.25,0.025,0.125,0.075,0.125,0.0,0.05,0.0,0.125,0.125,0.05,0.025,0.0,0.025,0.025,0.225,SF,0.2,0.6,0.0,0.4,0.875,-0.9945940423403339,0.6163681922356898,6.3306847,14.669791
Henry Ellenson\ellenhe01,0.15057915057915058,0.3667953667953668,0.06563706563706563,0.14671814671814673,0.08494208494208494,0.22007722007722008,0.07335907335907337,0.09652509652509653,0.019305019305019305,0.23552123552123552,0.2548262548262548,0.06177606177606178,0.02702702702702703,0.007722007722007722,0.03474903474903475,0.10424710424710425,0.44015444015444016,PF,0.4473684210526316,0.38596491228070173,0.76,0.4105263157894737,0.782051282051282,-0.15428426146954802,-0.2549529076758083,11.088382,-7.9889774
Ian Clark\clarkia01,0.1551901336073998,0.3936279547790339,0.06783144912641316,0.20760534429599178,0.08735868448098665,0.18602261048304214,0.03391572456320658,0.03802672147995889,0.013360739979445015,0.07810894141829394,0.09146968139773895,0.09660842754367935,0.022610483042137718,0.008221993833504625,0.05960945529290853,0.09763617677286741,0.41212744090441933,SG,0.32673267326732675,0.4696132596685083,0.8918918918918919,0.39425587467362927,0.7814569536423841,-0.5892103141522006,-0.7929779406882737,10.015363,-0.5238688
Ian Mahinmi\mahinia01,0.09437751004016064,0.20883534136546184,0.006024096385542169,0.0321285140562249,0.08835341365461848,0.17670682730923695,0.08433734939759036,0.12248995983935743,0.0963855421686747,0.1606425702811245,0.2570281124497992,0.050200803212851405,0.050200803212851405,0.0321285140562249,0.04216867469879518,0.1686746987951807,0.2791164658634538,C,0.1875,0.5,0.6885245901639344,0.4519230769230769,0.9680851063829787,0.1713599032059024,1.5196086306983552,-8.9109,5.278796
Ike Anigbogu\anigbik01,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,-0.7164331974405916,3.071955451759103,15.466239,14.866794
Iman Shumpert\shumpim01,0.11276164753544902,0.3011478730587441,0.06414584740040513,0.18433490884537473,0.048615800135043886,0.11681296421336934,0.024307900067521943,0.03038487508440243,0.01823092505064146,0.10533423362592843,0.12356515867656989,0.07562457798784605,0.039837947332883185,0.016205266711681297,0.0337609723160027,0.08575286968264687,0.31397704253882514,SG,0.34798534798534797,0.4161849710982659,0.8,0.3744394618834081,0.7155688622754491,-1.0820830655839215,-0.21101030123862508,9.959867,3.3078396
Isaac Bonga\bongais01,0.041666666666666664,0.275,0.0,0.06666666666666667,0.041666666666666664,0.20833333333333334,0.075,0.125,0.075,0.13333333333333333,0.20833333333333334,0.125,0.075,0.03333333333333333,0.05,0.075,0.15833333333333333,PG,0.0,0.2,0.6,0.15151515151515152,1.0,-0.644452849145097,1.4467449708859064,10.85088,15.86459
Isaac Humphries\humphis01,0.10714285714285714,0.375,0.05357142857142857,0.19642857142857142,0.05357142857142857,0.17857142857142858,0.0,0.0,0.07142857142857142,0.125,0.19642857142857142,0.0,0.017857142857142856,0.0,0.0,0.125,0.26785714285714285,C,0.2727272727272727,0.3,0.0,0.2857142857142857,0.75,-1.3222203035739035,0.682525469172421,8.227221,14.9798155
Isaiah Briscoe\briscis01,0.09838998211091235,0.24686940966010734,0.01967799642218247,0.06082289803220036,0.07871198568872988,0.18604651162790697,0.026833631484794274,0.046511627906976744,0.008944543828264758,0.12343470483005367,0.13237924865831843,0.1556350626118068,0.01967799642218247,0.0035778175313059034,0.055456171735241505,0.11806797853309481,0.24329159212880144,PG,0.3235294117647059,0.4230769230769231,0.5769230769230769,0.39855072463768115,0.9,-0.6314217983643468,0.45241047534519935,2.4905958,1.2628239
Isaiah Canaan\canaais01,0.10174880763116058,0.26073131955484896,0.05405405405405406,0.15262321144674085,0.04769475357710652,0.10810810810810811,0.030206677265500796,0.03815580286168521,0.009538950715421303,0.08267090620031796,0.09220985691573927,0.13354531001589826,0.022257551669316374,0.003179650238473768,0.05564387917329094,0.08267090620031796,0.287758346581876,PG,0.3541666666666667,0.4411764705882353,0.7916666666666666,0.3902439024390244,0.734375,-1.0770482226730336,-0.30177104463887067,7.3619876,2.2259514
